Timestamp,Market,Side,Action,Price,Size,Total_Value,PnL,Start_Balance,Current_Balance,BTC_Price,Strike_Price,UP_Bid,UP_Ask,DOWN_Bid,DOWN_Ask,RSI,BB_Upper,BB_Lower,BB_Middle,BB_Width,BB_PctB,ATR,Stoch_K,VWAP,MACD,CCI,MFI,ROC,Pivot
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/28/2026 17:30,btc-updown-15m-1769646600,N/A,MARKET_START,0,0,0,0,100,100,89000,88894.25,,,,,22.9237,89177.2843,89011.9087,89094.5965,0.0019,-0.072,21.4858,0,89131.6877,-38.2366,-98.6788,1.1562,-0.0987,89556.93
1/28/2026 17:30,btc-updown-15m-1769646600,N/A,STATUS,0,0,0,0,100,100,89000,88894.25,0,0,0,0,22.9237,89177.2843,89011.9087,89094.5965,0.0019,-0.072,21.4858,0,89131.6877,-38.2366,-98.6788,1.1562,-0.0987,89556.93
1/28/2026 17:30,btc-updown-15m-1769646600,UP,BUY,0.66,15.15,10,0,100,90,89000,88894.25,0,0,0,0,22.9237,89177.2843,89011.9087,89094.5965,0.0019,-0.072,21.4858,0,89131.6877,-38.2366,-98.6788,1.1562,-0.0987,89556.93
1/28/2026 17:30,btc-updown-15m-1769646600,N/A,STATUS,0,0,0,0,90,90,88960,88894.25,0.69,0.7,0.3,0.31,18.6449,89190.1266,88993.5164,89091.8215,0.0022,-0.2493,25.4501,0,89131.6877,-42.664,-131.0837,1.1562,-0.161,89556.93
1/28/2026 17:30,btc-updown-15m-1769646600,N/A,STATUS,0,0,0,0,90,90,88952.58,88894.25,0.7,0.71,0.29,0.3,17.9587,89193.2063,88989.3007,89091.2535,0.0023,-0.2754,26.2615,0,89131.6877,-43.5702,-137.5079,1.1562,-0.1738,89556.93
1/28/2026 17:30,btc-updown-15m-1769646600,N/A,STATUS,0,0,0,0,90,90,88972.01,88894.25,0.74,0.75,0.25,0.26,19.1353,89188.134,88996.271,89092.2025,0.0022,-0.2301,24.9058,0,89131.6877,-42.0561,-126.7357,1.1562,-0.1525,89556.93
1/28/2026 17:30,btc-updown-15m-1769646600,UP,SELL,0.76,3.79,2.88,0.38,100,92.88,88976.02,,,,,,20.8557,89182.3211,89004.4739,89093.3975,0.002,-0.16,30.0593,0,89113.4617,-40.1495,-84.0908,35.9142,-0.1256,89556.93
1/28/2026 17:30,btc-updown-15m-1769646600,N/A,STATUS,0,0,0,0,92.88,92.88,88981.69,88894.25,0.76,0.77,0.23,0.24,21.3103,89181.0516,89006.3104,89093.681,0.002,-0.1409,29.6543,0,89114.0574,-39.6972,-80.6005,35.9152,-0.1193,89556.93
1/28/2026 17:31,btc-updown-15m-1769646600,N/A,STATUS,0,0,0,0,92.88,92.88,88986.02,88894.25,0.76,0.77,0.23,0.24,32.8054,89171.5284,89009.6236,89090.576,0.0018,-0.1458,33.7823,0,89072.5055,-37.3754,-79.6481,35.9256,-0.1144,89556.93
