Timestamp,Market,Side,Action,Price,Size,Total_Value,PnL,Start_Balance,Current_Balance,BTC_Price,Strike_Price,UP_Bid,UP_Ask,DOWN_Bid,DOWN_Ask,RSI,BB_Upper,BB_Lower,BB_Middle,BB_Width,BB_PctB,ATR,Stoch_K,VWAP,MACD,CCI,MFI,ROC,Pivot
2026-01-27 20:03:18,btc-updown-15m-1769569200,N/A,STATUS,0.0000,0.00,0.00,0.00,100.00,100.00,89081.93,89150.58,0.0,0.0,0.0,0.0,30.7867,89311.0892,89089.2898,89200.1895,0.0025,-0.0332,29.2644,0.0,89183.6624,-4.9203,-62.6992,99.4584,-0.1287,88705.4733
2026-01-27 20:03:18,btc-updown-15m-1769569200,DOWN,BUY,0.8100,6.17,5.00,0.00,100.00,95.00,89081.93,89150.58,0.0,0.0,0.0,0.0,30.7867,89311.0892,89089.2898,89200.1895,0.0025,-0.0332,29.2644,0.0,89183.6624,-4.9203,-62.6992,99.4584,-0.1287,88705.4733
2026-01-27 20:03:28,btc-updown-15m-1769569200,N/A,STATUS,0.0000,0.00,0.00,0.00,95.00,95.00,89080.98,89150.58,0.21,0.22,0.78,0.79,30.7859,89311.0909,89089.2871,89200.189,0.0025,-0.0332,29.2651,0.0,89183.6624,-4.9211,-62.7065,99.4584,-0.1287,88705.4733
2026-01-27 20:03:38,btc-updown-15m-1769569200,N/A,STATUS,0.0000,0.00,0.00,0.00,95.00,95.00,89073.09,89150.58,0.22,0.23,0.77,0.78,30.1213,89312.6835,89086.8115,89199.7475,0.0025,-0.0607,29.8958,0.0,89183.6624,-5.6255,-69.1116,99.4584,-0.1386,88705.4733
2026-01-27 20:03:49,btc-updown-15m-1769569200,N/A,STATUS,0.0000,0.00,0.00,0.00,95.00,95.00,89095.69,89150.58,0.27,0.28,0.72,0.73,31.8838,89308.8178,89092.9382,89200.878,0.0024,0.0128,28.2808,0.0,89183.5483,-3.8218,-74.1721,99.0293,-0.1133,88705.4733
2026-01-27 20:03:59,btc-updown-15m-1769569200,N/A,STATUS,0.0000,0.00,0.00,0.00,95.00,95.00,89065.4,89150.58,0.16,0.17,0.83,0.84,29.5661,89314.1499,89084.5771,89199.3635,0.0026,-0.0835,30.4444,0.0,89183.494,-6.2381,-95.491,99.0294,-0.1473,88705.4733
2026-01-27 20:04:10,btc-updown-15m-1769569200,N/A,STATUS,0.0000,0.00,0.00,0.00,95.00,95.00,89049.02,89150.58,0.17,0.18,0.82,0.83,27.5503,89320.6125,89081.1525,89200.8825,0.0027,-0.1342,30.292,0.0,89183.7932,-8.8461,-114.9719,99.5657,-0.1656,88705.4733
2026-01-27 20:04:21,btc-updown-15m-1769569200,N/A,STATUS,0.0000,0.00,0.00,0.00,95.00,95.00,89055.91,89150.58,0.18,0.19,0.81,0.82,28.0152,89319.1431,89083.3109,89201.227,0.0026,-0.1162,29.7999,0.0,89183.7932,-8.2965,-110.0683,99.5657,-0.1579,88705.4733
2026-01-27 20:04:22,btc-updown-15m-1769569200,DOWN,SELL,0.8200,6.17,5.06,0.06,100.00,100.06,89055.91,89150.58,0.18,0.19,0.81,0.82,28.0152,89319.1431,89083.3109,89201.227,0.0026,-0.1162,29.7999,0.0,89183.7932,-8.2965,-110.0683,99.5657,-0.1579,88705.4733
2026-01-27 20:04:31,btc-updown-15m-1769569200,N/A,STATUS,0.0000,0.00,0.00,0.00,100.06,100.06,89036.04,89150.58,0.18,0.19,0.81,0.82,26.2042,89325.4748,89074.1572,89199.816,0.0028,-0.1849,31.8156,0.0,89183.7932,-10.5476,-129.9064,99.5657,-0.1895,88705.4733
2026-01-27 20:04:41,btc-updown-15m-1769569200,N/A,STATUS,0.0000,0.00,0.00,0.00,100.06,100.06,89067.79,89150.58,0.24,0.25,0.75,0.76,27.9242,89319.4226,89082.8984,89201.1605,0.0027,-0.1197,29.8949,0.0,89183.7932,-8.4026,-111.0179,99.5657,-0.1594,88705.4733
2026-01-27 20:04:51,btc-updown-15m-1769569200,N/A,STATUS,0.0000,0.00,0.00,0.00,100.06,100.06,89082.67,89150.58,0.25,0.26,0.74,0.75,29.9798,89313.9655,89091.1645,89202.565,0.0025,-0.0381,27.8884,0.0,89183.7932,-6.1618,-90.6428,99.5657,-0.1279,88705.4733
2026-01-27 20:05:02,btc-updown-15m-1769569200,N/A,STATUS,0.0000,0.00,0.00,0.00,100.06,100.06,89082.74,89150.58,0.24,0.25,0.75,0.76,29.1076,89316.7484,89093.0656,89204.907,0.0025,-0.0462,26.6548,0.0,89182.5041,-7.2409,-98.8543,89.4048,-0.1278,88705.4733
2026-01-27 20:05:12,btc-updown-15m-1769569200,N/A,STATUS,0.0000,0.00,0.00,0.00,100.06,100.06,89105.31,89150.58,0.33,0.34,0.66,0.67,31.0255,89313.0389,89099.0311,89206.035,0.0024,0.0293,25.0434,0.0,89182.8787,-5.4413,-81.2574,89.4033,-0.1025,88705.4733
2026-01-27 20:05:22,btc-updown-15m-1769569200,N/A,STATUS,0.0000,0.00,0.00,0.00,100.06,100.06,89119.38,89150.58,0.36,0.37,0.63,0.64,32.3561,89311.1051,89102.3729,89206.739,0.0023,0.0815,26.9112,0.0,89183.0268,-4.3181,-52.921,78.9429,-0.0868,88705.4733
2026-01-27 20:05:32,btc-updown-15m-1769569200,N/A,STATUS,0.0000,0.00,0.00,0.00,100.06,100.06,89096.14,89150.58,0.27,0.28,0.72,0.73,30.2162,89314.4599,89096.6931,89205.5765,0.0024,-0.0026,28.572,0.0,89182.1379,-6.1728,-71.872,78.9457,-0.1128,88705.4733
2026-01-27 20:05:42,btc-updown-15m-1769569200,N/A,STATUS,0.0000,0.00,0.00,0.00,100.06,100.06,89081.86,89150.58,0.19,0.2,0.8,0.81,29.0376,89316.9073,89092.8187,89204.863,0.0025,-0.0489,29.5912,0.0,89181.5923,-7.3111,-83.2281,78.9474,-0.1288,88705.4733
2026-01-27 20:05:52,btc-updown-15m-1769569200,N/A,STATUS,0.0000,0.00,0.00,0.00,100.06,100.06,89081.87,89150.58,0.25,0.26,0.74,0.75,29.0384,89316.9055,89092.8215,89204.8635,0.0025,-0.0489,29.5905,0.0,89181.5927,-7.3103,-83.2202,78.9474,-0.1288,88705.4733
2026-01-27 20:06:02,btc-updown-15m-1769569200,N/A,STATUS,0.0000,0.00,0.00,0.00,100.06,100.06,89092.16,89150.58,0.26,0.27,0.73,0.74,29.8797,89315.111,89095.646,89205.3785,0.0025,-0.0158,28.8548,0.0,89181.9677,-6.4887,-75.044,78.7706,-0.1173,88705.4733
2026-01-27 20:06:12,btc-updown-15m-1769569200,N/A,STATUS,0.0000,0.00,0.00,0.00,100.06,100.06,89091.24,89150.58,0.22,0.23,0.77,0.78,30.6781,89315.9885,89101.2585,89208.6235,0.0024,0.0198,27.0081,0.0,89187.4416,-6.0328,-85.4009,99.1102,-0.1616,88705.4733
2026-01-27 20:06:22,btc-updown-15m-1769569200,N/A,STATUS,0.0000,0.00,0.00,0.00,100.06,100.06,89072.01,89150.58,0.17,0.18,0.82,0.83,27.8969,89321.8664,89092.0306,89206.9485,0.0026,-0.0871,29.401,0.0,89187.4416,-8.7052,-112.179,99.1102,-0.1991,88705.4733
2026-01-27 20:06:32,btc-updown-15m-1769569200,N/A,STATUS,0.0000,0.00,0.00,0.00,100.06,100.06,89086.05,89150.58,0.2,0.21,0.79,0.8,28.5442,89320.2571,89094.4779,89207.3675,0.0025,-0.0624,28.8024,0.0,89187.4416,-8.0367,-105.5888,99.1102,-0.1897,88705.4733
2026-01-27 20:06:42,btc-updown-15m-1769569200,N/A,STATUS,0.0000,0.00,0.00,0.00,100.06,100.06,89086.55,89150.58,0.22,0.23,0.77,0.78,29.0404,89319.1291,89096.2229,89207.676,0.0025,-0.0433,28.3617,0.0,89187.4416,-7.5445,-100.691,99.1102,-0.1828,88705.4733
2026-01-27 20:06:52,btc-updown-15m-1769569200,N/A,STATUS,0.0000,0.00,0.00,0.00,100.06,100.06,89095.92,89150.58,0.26,0.27,0.73,0.74,29.8268,89317.5149,89098.7731,89208.144,0.0025,-0.013,27.6931,0.0,89187.4416,-6.7978,-93.1858,99.1102,-0.1723,88705.4733
2026-01-27 20:07:02,btc-updown-15m-1769569200,N/A,STATUS,0.0000,0.00,0.00,0.00,100.06,100.06,89095.92,89150.58,0.24,0.25,0.75,0.76,28.9235,89319.9152,89103.4868,89211.701,0.0024,-0.035,26.431,0.0,89199.2853,-7.283,-103.9576,98.9837,-0.1723,88705.4733
2026-01-27 20:07:12,btc-updown-15m-1769569200,N/A,STATUS,0.0000,0.00,0.00,0.00,100.06,100.06,89088.0,89150.58,0.2,0.21,0.79,0.8,28.0859,89321.7107,89100.7043,89211.2075,0.0025,-0.0663,27.136,0.0,89199.2853,-8.0704,-112.269,98.9837,-0.1834,88705.4733
2026-01-27 20:07:22,btc-updown-15m-1769569200,N/A,STATUS,0.0000,0.00,0.00,0.00,100.06,100.06,89100.0,89150.58,0.23,0.24,0.76,0.77,28.2534,89321.3327,89101.2843,89211.3085,0.0025,-0.0601,26.9917,0.0,89199.2853,-7.9093,-110.5772,98.9837,-0.1811,88705.4733
2026-01-27 20:07:32,btc-updown-15m-1769569200,N/A,STATUS,0.0000,0.00,0.00,0.00,100.06,100.06,89099.98,89150.58,0.16,0.19,0.81,0.84,29.2827,89319.2151,89104.5929,89211.904,0.0024,-0.0215,26.141,0.0,89199.2853,-6.9592,-100.5057,98.9837,-0.1678,88705.4733
2026-01-27 20:07:42,btc-updown-15m-1769569200,N/A,STATUS,0.0000,0.00,0.00,0.00,100.06,100.06,89077.18,89150.58,0.16,0.17,0.83,0.84,27.3735,89323.4322,89098.0958,89210.764,0.0025,-0.0928,27.7695,0.0,89146.4437,-8.778,-129.0437,14.5922,-0.1933,88705.4733
2026-01-27 20:07:53,btc-updown-15m-1769569200,N/A,STATUS,0.0000,0.00,0.00,0.00,100.06,100.06,89072.49,89150.58,0.13,0.14,0.86,0.87,27.0105,89324.3837,89096.6743,89210.529,0.0026,-0.1063,28.1052,0.0,89144.2778,-9.1529,-132.8554,14.5927,-0.1986,88705.4733
